,time,number,t2m
1115,2024-03-21 12:00:00,16,289.8206368164373
1116,2024-03-21 12:00:00,17,287.33154632038884
1117,2024-03-21 12:00:00,18,283.32797757612065
1118,2024-03-21 12:00:00,19,284.6006356460914
1119,2024-03-21 12:00:00,20,285.5583991319455
1120,2024-03-21 12:00:00,21,288.13039104416544
1121,2024-03-21 12:00:00,22,283.42590347564646
1122,2024-03-21 12:00:00,23,279.7018279841549
1123,2024-03-21 12:00:00,24,280.11637809045146
1124,2024-03-21 12:00:00,25,283.1329174451496
1125,2024-03-21 12:00:00,26,282.40097727926525
1126,2024-03-21 12:00:00,27,283.1753749485117
1127,2024-03-21 12:00:00,28,289.16879280809127
1128,2024-03-21 12:00:00,29,287.31376820892837
1129,2024-03-21 12:00:00,30,289.99507915696336
1130,2024-03-21 12:00:00,31,285.6352253561077
1131,2024-03-21 12:00:00,32,282.1690099265836
1132,2024-03-21 12:00:00,33,289.51340936557887
1133,2024-03-21 12:00:00,34,283.67946099369806
1134,2024-03-21 12:00:00,35,286.44141882489265
1135,2024-03-21 12:00:00,36,290.53171824941745
1136,2024-03-21 12:00:00,37,289.31097467433597
1137,2024-03-21 12:00:00,38,280.6031420938324
1138,2024-03-21 12:00:00,39,281.946250017882
1139,2024-03-21 12:00:00,40,284.9714288807633
1140,2024-03-21 12:00:00,41,284.6809813511768
1141,2024-03-21 12:00:00,42,282.8445093213793
1142,2024-03-21 12:00:00,43,286.27103808582314
1143,2024-03-21 12:00:00,44,284.39589479130956
1144,2024-03-21 12:00:00,45,282.920543877461
1145,2024-03-21 12:00:00,46,284.60952470182167
1146,2024-03-21 12:00:00,47,279.8401719812266
1147,2024-03-21 12:00:00,48,282.92410638382336
1148,2024-03-21 12:00:00,49,282.64359773068264
1149,2024-03-21 12:00:00,50,289.5190026726695
1150,2024-03-21 18:00:00,1,283.8623191101236
1151,2024-03-21 18:00:00,2,280.9040189898711
1152,2024-03-21 18:00:00,3,280.8824030092376
1153,2024-03-21 18:00:00,4,282.38671864872794
1154,2024-03-21 18:00:00,5,283.6339400790679
1155,2024-03-21 18:00:00,6,284.71635686725335
1156,2024-03-21 18:00:00,7,280.8432498596029
1157,2024-03-21 18:00:00,8,284.2514411818772
1158,2024-03-21 18:00:00,9,282.2600861761953
1159,2024-03-21 18:00:00,10,282.13800579512565
1160,2024-03-21 18:00:00,11,283.97700772074575
1161,2024-03-21 18:00:00,12,283.63775213297737
1162,2024-03-21 18:00:00,13,281.3989234063409
1163,2024-03-21 18:00:00,14,281.38061177943484
1164,2024-03-21 18:00:00,15,282.35189385827266
1165,2024-03-21 18:00:00,16,285.79824013999314
1166,2024-03-21 18:00:00,17,283.78932215004653
1167,2024-03-21 18:00:00,18,282.1952296292071
1168,2024-03-21 18:00:00,19,283.50729039635956
1169,2024-03-21 18:00:00,20,285.6545437782901
1170,2024-03-21 18:00:00,21,285.50246606103883
1171,2024-03-21 18:00:00,22,283.0164389762585
1172,2024-03-21 18:00:00,23,280.9584461704071
1173,2024-03-21 18:00:00,24,279.1379882090646
1174,2024-03-21 18:00:00,25,280.9932795659503
1175,2024-03-21 18:00:00,26,280.98566406321913
1176,2024-03-21 18:00:00,27,281.2646582209014
1177,2024-03-21 18:00:00,28,284.5604498859169
1178,2024-03-21 18:00:00,29,283.60366738007565
1179,2024-03-21 18:00:00,30,286.38825659226785
1180,2024-03-21 18:00:00,31,284.75805712288616
1181,2024-03-21 18:00:00,32,279.2122501170529
1182,2024-03-21 18:00:00,33,285.08332083784006
1183,2024-03-21 18:00:00,34,281.79517049081926
1184,2024-03-21 18:00:00,35,284.71787996779955
1185,2024-03-21 18:00:00,36,287.94982188110305
1186,2024-03-21 18:00:00,37,286.1453779882155
1187,2024-03-21 18:00:00,38,281.3386533711671
1188,2024-03-21 18:00:00,39,281.3475682421608
1189,2024-03-21 18:00:00,40,282.879618079733
1190,2024-03-21 18:00:00,41,281.80152965072693
1191,2024-03-21 18:00:00,42,282.82926110574135
1192,2024-03-21 18:00:00,43,283.5283986768109
1193,2024-03-21 18:00:00,44,283.73031706278397
1194,2024-03-21 18:00:00,45,281.3971679684232
1195,2024-03-21 18:00:00,46,284.9688731696773
1196,2024-03-21 18:00:00,47,279.3607825381175
1197,2024-03-21 18:00:00,48,282.18606521066624
1198,2024-03-21 18:00:00,49,282.49762102070406
1199,2024-03-21 18:00:00,50,283.9304714057514
1200,2024-03-22 00:00:00,1,281.8198326725452
1201,2024-03-22 00:00:00,2,280.1987890166165
1202,2024-03-22 00:00:00,3,278.5072610862577
1203,2024-03-22 00:00:00,4,279.6527531682502
1204,2024-03-22 00:00:00,5,282.5344852169755
1205,2024-03-22 00:00:00,6,280.5655206498319
1206,2024-03-22 00:00:00,7,280.81525750888613
1207,2024-03-22 00:00:00,8,282.9778021318938
1208,2024-03-22 00:00:00,9,277.3409532968001
1209,2024-03-22 00:00:00,10,283.09171628461104
1210,2024-03-22 00:00:00,11,281.6995593599202
1211,2024-03-22 00:00:00,12,282.4203043065354
1212,2024-03-22 00:00:00,13,280.45565088839555
1213,2024-03-22 00:00:00,14,279.28652063012913
1214,2024-03-22 00:00:00,15,278.4635386349844
1215,2024-03-22 00:00:00,16,280.31601612814904
1216,2024-03-22 00:00:00,17,278.7142994994906
1217,2024-03-22 00:00:00,18,281.7140589329168
1218,2024-03-22 00:00:00,19,280.88392610978383
1219,2024-03-22 00:00:00,20,282.6087557300517
1220,2024-03-22 00:00:00,21,282.61792014859253
1221,2024-03-22 00:00:00,22,281.51720033858885
1222,2024-03-22 00:00:00,23,276.16543806336256
1223,2024-03-22 00:00:00,24,276.2089281772644
1224,2024-03-22 00:00:00,25,280.77964965543816
1225,2024-03-22 00:00:00,26,280.73540229380706
1226,2024-03-22 00:00:00,27,281.5421292780376
1227,2024-03-22 00:00:00,28,282.34147309690843
1228,2024-03-22 00:00:00,29,283.643603592703
1229,2024-03-22 00:00:00,30,281.76644670763676
1230,2024-03-22 00:00:00,31,281.80000655018074
1231,2024-03-22 00:00:00,32,277.3544202592569
1232,2024-03-22 00:00:00,33,281.2613452620862
1233,2024-03-22 00:00:00,34,280.8564586694248
1234,2024-03-22 00:00:00,35,281.6374994664774
1235,2024-03-22 00:00:00,36,284.22194294078986
1236,2024-03-22 00:00:00,37,282.4200461539005
1237,2024-03-22 00:00:00,38,282.49762102070406
1238,2024-03-22 00:00:00,39,277.6201883969418
1239,2024-03-22 00:00:00,40,283.8559513451281
1240,2024-03-22 00:00:00,41,277.81040386346353
1241,2024-03-22 00:00:00,42,280.7333714930788
1242,2024-03-22 00:00:00,43,280.9660702782261
1243,2024-03-22 00:00:00,44,283.583084009982
1244,2024-03-22 00:00:00,45,281.492280004228
1245,2024-03-22 00:00:00,46,283.31374476084693
1246,2024-03-22 00:00:00,47,278.6074673340589
1247,2024-03-22 00:00:00,48,278.63494337950584
1248,2024-03-22 00:00:00,49,280.4022305031358
1249,2024-03-22 00:00:00,50,281.09246180829945
1250,2024-03-22 06:00:00,1,283.5398520487151
1251,2024-03-22 06:00:00,2,279.47496344855756
1252,2024-03-22 06:00:00,3,277.4833675004163
1253,2024-03-22 06:00:00,4,280.10291112799473
1254,2024-03-22 06:00:00,5,283.6019033370701
1255,2024-03-22 06:00:00,6,280.12654069918085
1256,2024-03-22 06:00:00,7,281.463788558417
1257,2024-03-22 06:00:00,8,282.7168442383068
1258,2024-03-22 06:00:00,9,277.9652954444358
1259,2024-03-22 06:00:00,10,284.2763529111503
1260,2024-03-22 06:00:00,11,282.0812810561385
1261,2024-03-22 06:00:00,12,282.5990922164166
1262,2024-03-22 06:00:00,13,281.15401400156026
1263,2024-03-22 06:00:00,14,278.3063408904732
1264,2024-03-22 06:00:00,15,276.73716009890677
1265,2024-03-22 06:00:00,16,281.39564486787697
1266,2024-03-22 06:00:00,17,277.34144378680656
1267,2024-03-22 06:00:00,18,281.85595683126303
1268,2024-03-22 06:00:00,19,279.96911922238604
1269,2024-03-22 06:00:00,20,282.302819042368
1270,2024-03-22 06:00:00,21,282.8885071354632
1271,2024-03-22 06:00:00,22,282.78270758057135
1272,2024-03-22 06:00:00,23,276.7875256779863
1273,2024-03-22 06:00:00,24,277.45639055006365
1274,2024-03-22 06:00:00,25,279.91724775293596
1275,2024-03-22 06:00:00,26,281.20868212455565
1276,2024-03-22 06:00:00,27,283.32850248647844
1277,2024-03-22 06:00:00,28,280.0105785355596
1278,2024-03-22 06:00:00,29,283.89870142147646
1279,2024-03-22 06:00:00,30,279.8297426147745
1280,2024-03-22 06:00:00,31,283.4190280104689
1281,2024-03-22 06:00:00,32,279.8757798346746
1282,2024-03-22 06:00:00,33,280.44319932630293
1283,2024-03-22 06:00:00,34,282.28349201509775
1284,2024-03-22 06:00:00,35,282.7005634121291
1285,2024-03-22 06:00:00,36,283.8559513451281
1286,2024-03-22 06:00:00,37,283.08969408897053
1287,2024-03-22 06:00:00,38,282.22218936938407
1288,2024-03-22 06:00:00,39,278.96938011808845
1289,2024-03-22 06:00:00,40,283.5901918125311
1290,2024-03-22 06:00:00,41,278.09703933914057
1291,2024-03-22 06:00:00,42,281.17463179200524
1292,2024-03-22 06:00:00,43,279.2999875925859
1293,2024-03-22 06:00:00,44,284.11792463907915
1294,2024-03-22 06:00:00,45,283.38927161674656
1295,2024-03-22 06:00:00,46,283.6301366302462
1296,2024-03-22 06:00:00,47,279.73944942815547
1297,2024-03-22 06:00:00,48,278.8806100320156
1298,2024-03-22 06:00:00,49,279.1789312169682
1299,2024-03-22 06:00:00,50,280.7984775876141
1300,2024-03-22 12:00:00,1,285.70590754755807
1301,2024-03-22 12:00:00,2,283.1565728315992
1302,2024-03-22 12:00:00,3,284.9678749794888
1303,2024-03-22 12:00:00,4,281.8338245453597
1304,2024-03-22 12:00:00,5,284.86002741369293
1305,2024-03-22 12:00:00,6,287.67031141815085
1306,2024-03-22 12:00:00,7,284.12124620298226
1307,2024-03-22 12:00:00,8,285.3022945078957
1308,2024-03-22 12:00:00,9,283.65757825534183
1309,2024-03-22 12:00:00,10,285.1418268300084
1310,2024-03-22 12:00:00,11,285.00016987412147
1311,2024-03-22 12:00:00,12,284.69931018825855
1312,2024-03-22 12:00:00,13,284.43581379376127
1313,2024-03-22 12:00:00,14,282.5637425156036
1314,2024-03-22 12:00:00,15,283.92412085093156
1315,2024-03-22 12:00:00,16,284.7343931313487
1316,2024-03-22 12:00:00,17,287.85955450974757
1317,2024-03-22 12:00:00,18,286.18483231592427
1318,2024-03-22 12:00:00,19,285.31094262116665
1319,2024-03-22 12:00:00,20,285.63776385701806
1320,2024-03-22 12:00:00,21,287.8536858398463
1321,2024-03-22 12:00:00,22,284.50193528866066
1322,2024-03-22 12:00:00,23,282.83917416692356
1323,2024-03-22 12:00:00,24,279.57467920635236
1324,2024-03-22 12:00:00,25,286.35089330090216
1325,2024-03-22 12:00:00,26,283.4083663066453
1326,2024-03-22 12:00:00,27,285.2285489051772
1327,2024-03-22 12:00:00,28,285.47981746986557
1328,2024-03-22 12:00:00,29,286.2112671457435
1329,2024-03-22 12:00:00,30,290.3949059579798
1330,2024-03-22 12:00:00,31,285.25247104934965
1331,2024-03-22 12:00:00,32,283.1525026250548
1332,2024-03-22 12:00:00,33,286.3867420968095
1333,2024-03-22 12:00:00,34,286.48949545060884
1334,2024-03-22 12:00:00,35,284.7148079514436
1335,2024-03-22 12:00:00,36,286.1403095914826
1336,2024-03-22 12:00:00,37,284.8150141992448
1337,2024-03-22 12:00:00,38,283.41244511827756
1338,2024-03-22 12:00:00,39,282.77862876893903
1339,2024-03-22 12:00:00,40,286.07442903904234
1340,2024-03-22 12:00:00,41,282.8379006139245
1341,2024-03-22 12:00:00,42,284.3920827374001
1342,2024-03-22 12:00:00,43,283.27254360030827
1343,2024-03-22 12:00:00,44,285.6700587516508
1344,2024-03-22 12:00:00,45,286.50525136642887
1345,2024-03-22 12:00:00,46,287.2923931707542
1346,2024-03-22 12:00:00,47,281.9381096047931
1347,2024-03-22 12:00:00,48,282.7028437604045
1348,2024-03-22 12:00:00,49,283.4111543551028
1349,2024-03-22 12:00:00,50,284.41979112021846
1350,2024-03-22 18:00:00,1,282.6336846695004
1351,2024-03-22 18:00:00,2,282.4121638934466
1352,2024-03-22 18:00:00,3,284.48491442492946
1353,2024-03-22 18:00:00,4,281.7415091631002
1354,2024-03-22 18:00:00,5,283.43176354045994
1355,2024-03-22 18:00:00,6,285.48237318095164
1356,2024-03-22 18:00:00,7,283.929980915745
1357,2024-03-22 18:00:00,8,283.35035080448336
1358,2024-03-22 18:00:00,9,283.1471502604234
1359,2024-03-22 18:00:00,10,282.41494333681624
1360,2024-03-22 18:00:00,11,282.15248815794655
1361,2024-03-22 18:00:00,12,282.96581524454405
1362,2024-03-22 18:00:00,13,284.95590530231476
1363,2024-03-22 18:00:00,14,280.5169363239336
1364,2024-03-22 18:00:00,15,281.6893623308396
1365,2024-03-22 18:00:00,16,284.3849663297632
1366,2024-03-22 18:00:00,17,284.74127720161414
1367,2024-03-22 18:00:00,18,285.24379712081515
1368,2024-03-22 18:00:00,19,283.64232143461606
1369,2024-03-22 18:00:00,20,286.4083494723551
1370,2024-03-22 18:00:00,21,282.9999172076214
1371,2024-03-22 18:00:00,22,282.80255951819936
1372,2024-03-22 18:00:00,23,280.94571064041605
1373,2024-03-22 18:00:00,24,283.2051485524097
1374,2024-03-22 18:00:00,25,284.53194983501805
1375,2024-03-22 18:00:00,26,282.67438673494473
1376,2024-03-22 18:00:00,27,283.9650638588352
1377,2024-03-22 18:00:00,28,284.3605536955844
1378,2024-03-22 18:00:00,29,283.5126083406396
1379,2024-03-22 18:00:00,30,285.304325308624
1380,2024-03-22 18:00:00,31,284.18428707643795
1381,2024-03-22 18:00:00,32,281.6502091812049
1382,2024-03-22 18:00:00,33,284.1059549619052
1383,2024-03-22 18:00:00,34,285.78983296918153
1384,2024-03-22 18:00:00,35,284.2788914120607
1385,2024-03-22 18:00:00,36,284.2140434701603
1386,2024-03-22 18:00:00,37,284.18021686989357
1387,2024-03-22 18:00:00,38,281.86232459625853
1388,2024-03-22 18:00:00,39,281.8964007440725
1389,2024-03-22 18:00:00,40,285.1433585356425
1390,2024-03-22 18:00:00,41,282.35926841854456
1391,2024-03-22 18:00:00,42,284.9419306396759
1392,2024-03-22 18:00:00,43,284.6433513020884
1393,2024-03-22 18:00:00,44,285.0156762423944
1394,2024-03-22 18:00:00,45,285.13266241146755
1395,2024-03-22 18:00:00,46,285.8269725282636
1396,2024-03-22 18:00:00,47,282.0909445697736
1397,2024-03-22 18:00:00,48,282.059665075505
1398,2024-03-22 18:00:00,49,282.17792479757736
1399,2024-03-22 18:00:00,50,283.997100600833
1400,2024-03-23 00:00:00,1,280.4663211973069
1401,2024-03-23 00:00:00,2,282.12605332812734
1402,2024-03-23 00:00:00,3,283.249895009135
1403,2024-03-23 00:00:00,4,280.0713734810912
1404,2024-03-23 00:00:00,5,280.2125227367961
1405,2024-03-23 00:00:00,6,283.9495402803867
1406,2024-03-23 00:00:00,7,281.08051794638897
1407,2024-03-23 00:00:00,8,281.00194488939684
1408,2024-03-23 00:00:00,9,282.0876402160462
1409,2024-03-23 00:00:00,10,280.8544364737843
1410,2024-03-23 00:00:00,11,279.072383019435
1411,2024-03-23 00:00:00,12,279.53271219299666
1412,2024-03-23 00:00:00,13,283.6738676866074
1413,2024-03-23 00:00:00,14,279.9706681381957
1414,2024-03-23 00:00:00,15,280.65630432645725
1415,2024-03-23 00:00:00,16,283.3099413120253
1416,2024-03-23 00:00:00,17,282.1863233633012
1417,2024-03-23 00:00:00,18,284.25983974760106
1418,2024-03-23 00:00:00,19,281.2862655964471
1419,2024-03-23 00:00:00,20,284.51798377746707
1420,2024-03-23 00:00:00,21,280.9975993200418
1421,2024-03-23 00:00:00,22,279.9864154489279
1422,2024-03-23 00:00:00,23,278.96099015745244
1423,2024-03-23 00:00:00,24,279.58077160853725
1424,2024-03-23 00:00:00,25,282.4134288413578
1425,2024-03-23 00:00:00,26,280.61129111200916
1426,2024-03-23 00:00:00,27,281.3416995722595
1427,2024-03-23 00:00:00,28,283.6303689676177
1428,2024-03-23 00:00:00,29,280.59526843846635
1429,2024-03-23 00:00:00,30,282.18200360920963
1430,2024-03-23 00:00:00,31,280.9787799929536
1431,2024-03-23 00:00:00,32,279.2351568608612
1432,2024-03-23 00:00:00,33,281.4360543603351
1433,2024-03-23 00:00:00,34,282.3536579012782
1434,2024-03-23 00:00:00,35,281.945484165065
1435,2024-03-23 00:00:00,36,281.58001747976095
1436,2024-03-23 00:00:00,37,281.20437958063974
1437,2024-03-23 00:00:00,38,280.27481496761044
1438,2024-03-23 00:00:00,39,281.8961425914375
1439,2024-03-23 00:00:00,40,283.27634704913
1440,2024-03-23 00:00:00,41,280.38875493559124
1441,2024-03-23 00:00:00,42,281.3966430580655
1442,2024-03-23 00:00:00,43,281.0535754163876
1443,2024-03-23 00:00:00,44,281.67589536838284
1444,2024-03-23 00:00:00,45,284.6830293620808
1445,2024-03-23 00:00:00,46,282.5377981757907
1446,2024-03-23 00:00:00,47,278.99429184736147
1447,2024-03-23 00:00:00,48,281.94370291188386
1448,2024-03-23 00:00:00,49,279.44216945883056
1449,2024-03-23 00:00:00,50,282.5640006682385
