timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-04-15T18:32:04,codecarbon,c055ec12-6c3a-48a8-9bbd-a679cf14bdaf,4.409423112869263,1.5373804785373475e-06,3.486579625462516e-07,5.0,0.0,3.0,6.123422251807319e-06,0,3.673677444458008e-06,9.797099696265328e-06,Belgium,BEL,brussels capital,,,macOS-14.0-arm64-i386-64bit,3.11.7,2.3.4,8,Apple M1,,,4.3758,50.8713,8.0,machine,N,1.0
2024-04-15T18:39:32,codecarbon,50e275e0-10a1-4a2b-89d3-5210eeeff177,2.5587520599365234,8.920579664217102e-07,3.48630092141026e-07,5.0,0.0,3.0,3.5531914896435206e-06,0,2.1315306425094605e-06,5.684722132152981e-06,Belgium,BEL,brussels capital,,,macOS-14.0-arm64-i386-64bit,3.11.7,2.3.4,8,Apple M1,,,4.3758,50.8713,8.0,machine,N,1.0
2024-04-15T18:39:38,codecarbon,ec98be1c-75d1-4629-a54b-2f999c300a23,4.409193992614746,1.537376695655187e-06,3.48675222326403e-07,5.0,0.0,3.0,6.1233540376027424e-06,0,3.6737215518951415e-06,9.797075589497883e-06,Belgium,BEL,brussels capital,,,macOS-14.0-arm64-i386-64bit,3.11.7,2.3.4,8,Apple M1,,,4.3758,50.8713,8.0,machine,N,1.0
2024-04-15T20:05:38,codecarbon,86df0fdc-0ecb-4785-99f7-d62253f7928a,2.608861923217773,9.092727719186411e-07,3.485323480811675e-07,5.0,0.0,3.0,3.6222027407752143e-06,0,2.172222336133321e-06,5.794425076908535e-06,Belgium,BEL,brussels capital,,,macOS-14.0-arm64-i386-64bit,3.11.7,2.3.4,8,Apple M1,,,4.3758,50.8713,8.0,machine,N,1.0
2024-04-15T20:05:44,codecarbon,2496bb9b-c2c7-4914-924f-69576ad442b1,4.636853933334351,1.6158630721432633e-06,3.484826339960422e-07,5.0,0.0,3.0,6.43621650007036e-06,0,3.861020803451538e-06,1.0297237303521898e-05,Belgium,BEL,brussels capital,,,macOS-14.0-arm64-i386-64bit,3.11.7,2.3.4,8,Apple M1,,,4.3758,50.8713,8.0,machine,N,1.0
2024-04-15T21:32:24,codecarbon,9ca79a2f-73d3-47d5-b9a0-315debc2bf54,2.985400676727295,1.04082080507093e-06,3.486368892405812e-07,5.0,0.0,3.0,4.145708017879062e-06,0,2.487019101778666e-06,6.6327271196577285e-06,Belgium,BEL,brussels capital,,,macOS-14.0-arm64-i386-64bit,3.11.7,2.3.4,8,Apple M1,,,4.3758,50.8713,8.0,machine,N,1.0
2024-04-15T21:32:30,codecarbon,6a002777-8ccc-4983-a8f9-2d752780d944,4.471750974655151,1.5591321029235258e-06,3.486625511483813e-07,5.0,0.0,3.0,6.2100831005308366e-06,0,3.7256308396657295e-06,9.935713940196567e-06,Belgium,BEL,brussels capital,,,macOS-14.0-arm64-i386-64bit,3.11.7,2.3.4,8,Apple M1,,,4.3758,50.8713,8.0,machine,N,1.0
2024-04-15T22:18:23,codecarbon,65f5f75d-e30e-4602-a601-93ee64b46bc5,2.3916969299316406,8.337981204346817e-07,3.486219804858441e-07,5.0,0.0,3.0,3.321159879366557e-06,0,1.9922959804534915e-06,5.313455859820048e-06,Belgium,BEL,brussels capital,,,macOS-14.0-arm64-i386-64bit,3.11.7,2.3.4,8,Apple M1,,,4.3758,50.8713,8.0,machine,N,1.0
2024-04-15T22:18:28,codecarbon,1f0df970-ca76-4e27-8f01-84233d3818c1,4.394061088562012,1.5320387995057635e-06,3.486612426699635e-07,5.0,0.0,3.0,6.102191739612155e-06,0,3.660867611567179e-06,9.763059351179334e-06,Belgium,BEL,brussels capital,,,macOS-14.0-arm64-i386-64bit,3.11.7,2.3.4,8,Apple M1,,,4.3758,50.8713,8.0,machine,N,1.0
2024-04-15T22:21:43,codecarbon,72bc6be9-49dd-4c48-86bb-a93c4fe1a946,2.670631170272827,9.310796014422842e-07,3.48636536488551e-07,5.0,0.0,3.0,3.708633449342516e-06,0,2.224757671356201e-06,5.933391120698717e-06,Belgium,BEL,brussels capital,,,macOS-14.0-arm64-i386-64bit,3.11.7,2.3.4,8,Apple M1,,,4.3758,50.8713,8.0,machine,N,1.0
2024-04-15T22:21:49,codecarbon,d2fc892e-91ed-484f-b17d-e7bc8770b47b,4.589199066162109,1.6001079603187243e-06,3.486682397625595e-07,5.0,0.0,3.0,6.373276313145956e-06,0,3.823560078938802e-06,1.0196836392084755e-05,Belgium,BEL,brussels capital,,,macOS-14.0-arm64-i386-64bit,3.11.7,2.3.4,8,Apple M1,,,4.3758,50.8713,8.0,machine,N,1.0
2024-04-15T22:22:18,codecarbon,66ba885b-6257-4b66-b765-9de6a9811fee,1.3385720252990725,4.665457252073289e-07,3.4853987412675106e-07,5.0,0.0,3.0,1.858481764793396e-06,0,1.1146241426467897e-06,2.973105907440186e-06,Belgium,BEL,brussels capital,,,macOS-14.0-arm64-i386-64bit,3.11.7,2.3.4,8,Apple M1,,,4.3758,50.8713,8.0,machine,N,1.0
2024-04-15T22:22:24,codecarbon,10f096eb-91b2-4d7f-b51d-0a2755491b9b,4.3987321853637695,1.5336792297266592e-06,3.4866392521685785e-07,5.0,0.0,3.0,6.1087197727627225e-06,0,3.664793372154236e-06,9.77351314491696e-06,Belgium,BEL,brussels capital,,,macOS-14.0-arm64-i386-64bit,3.11.7,2.3.4,8,Apple M1,,,4.3758,50.8713,8.0,machine,N,1.0
2024-04-15T22:23:01,codecarbon,335c193e-1dc8-4638-9173-5a4a5d7e887d,1.435647964477539,5.004022815165255e-07,3.485550036624973e-07,5.0,0.0,3.0,1.9933167431089614e-06,0,1.1955432097117107e-06,3.188859952820672e-06,Belgium,BEL,brussels capital,,,macOS-14.0-arm64-i386-64bit,3.11.7,2.3.4,8,Apple M1,,,4.3758,50.8713,8.0,machine,N,1.0
2024-04-15T22:23:07,codecarbon,edf2eecb-a319-40bb-9d6b-acf7c380e710,4.352481126785278,1.5176153869121605e-06,3.486782234557474e-07,5.0,0.0,3.0,6.044630540741815e-06,0,3.6265142758687336e-06,9.671144816610548e-06,Belgium,BEL,brussels capital,,,macOS-14.0-arm64-i386-64bit,3.11.7,2.3.4,8,Apple M1,,,4.3758,50.8713,8.0,machine,N,1.0
2024-04-19T16:36:51,codecarbon,1c783b53-0058-4cea-ac79-798069a45821,5.414213180541992,1.8876718539335995e-06,3.486511873447571e-07,5.0,0.0,3.0,7.518798775143094e-06,0,4.510565201441446e-06,1.202936397658454e-05,Belgium,BEL,flanders,,,macOS-14.0-arm64-i386-64bit,3.11.7,2.3.4,8,Apple M1,,,4.4432,51.2069,8.0,machine,N,1.0
